,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
148,,2020-11-20 14:45:01,2020-11-18,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,105.96,-466,46694,-1%,-49377.0,,,,,NMG+A
149,,2020-11-20 14:43:14,2020-11-18,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,105.95,-509,96793,-1%,-53929.0,,,,,NMG+A
150,D,2020-11-19 20:18:10,2020-11-17,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,A - Grant,109.86,28241,116286,+32%,3102556.0,,,,,NMG+A
151,D,2020-11-19 20:18:10,2020-11-17,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,109.86,-11857,116286,-9%,-1302610.0,,,,,NMG+A
152,D,2020-11-19 20:17:07,2020-11-17,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",A - Grant,109.86,17541,65406,+37%,1927054.0,,,,,NMG+A
153,D,2020-11-19 20:17:07,2020-11-17,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,109.86,-6859,65406,-9%,-753530.0,,,,,NMG+A
154,D,2020-11-19 20:14:14,2020-11-17,A,"Agilent Technologies, Inc.",Raha Samraat S.,SVP,A - Grant,109.86,9013,66266,+16%,990168.0,,,,,NMG+A
155,D,2020-11-19 20:14:14,2020-11-17,A,"Agilent Technologies, Inc.",Raha Samraat S.,SVP,F - Tax,109.86,-1882,66266,-3%,-206757.0,,,,,NMG+A
156,D,2020-11-19 20:13:22,2020-11-17,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",A - Grant,109.86,130241,554756,+31%,14308276.0,,,,,NMG+A
157,D,2020-11-19 20:13:22,2020-11-17,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,109.86,-53725,554756,-9%,-5902229.0,,,,,NMG+A
158,D,2020-11-19 20:12:20,2020-11-17,A,"Agilent Technologies, Inc.",McMahon Robert W.,"SVP, CFO",A - Grant,109.86,59964,80874,+287%,6587645.0,,,,,NMG+A
159,D,2020-11-19 20:12:20,2020-11-17,A,"Agilent Technologies, Inc.",McMahon Robert W.,"SVP, CFO",F - Tax,109.86,-27019,80874,-25%,-2968307.0,,,,,NMG+A
160,D,2020-11-19 20:11:25,2020-11-17,A,"Agilent Technologies, Inc.",McDonnell Padraig,SVP,A - Grant,109.86,5919,19895,+42%,650261.0,,,,,NMG+A
161,D,2020-11-19 20:11:25,2020-11-17,A,"Agilent Technologies, Inc.",McDonnell Padraig,SVP,F - Tax,109.86,-910,19895,-4%,-99973.0,,,,,NMG+A
162,D,2020-11-19 20:10:29,2020-11-17,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,A - Grant,109.86,20496,106842,+24%,2251691.0,,,,,NMG+A
163,D,2020-11-19 20:10:29,2020-11-17,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,109.86,-8092,106842,-7%,-888987.0,,,,,NMG+A
164,D,2020-11-19 20:09:34,2020-11-17,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",A - Grant,109.86,7016,47160,+17%,770778.0,,,,,NMG+A
165,D,2020-11-19 20:09:34,2020-11-17,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,109.86,-707,47160,-1%,-77671.0,,,,,NMG+A
166,D,2020-11-19 20:08:29,2020-11-17,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,A - Grant,109.86,16987,97302,+21%,1866192.0,,,,,NMG+A
167,D,2020-11-19 20:08:29,2020-11-17,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,109.86,-6132,97302,-6%,-673662.0,,,,,NMG+A
168,,2020-11-18 17:33:04,2020-11-16,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,110.27,-1101,99902,-1%,-121407.0,,,,,NMG+A
169,,2020-11-18 17:30:02,2020-11-16,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,110.27,-673,54724,-1%,-74212.0,,,,,NMG+A
170,,2020-11-18 17:28:12,2020-11-16,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,110.27,-8025,478240,-2%,-884917.0,,,,,NMG+A
171,,2020-11-18 17:25:46,2020-11-16,A,"Agilent Technologies, Inc.",McDonnell Padraig,SVP,F - Tax,110.27,-143,14886,-1%,-15769.0,,,,,NMG+A
172,,2020-11-18 17:23:26,2020-11-16,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,110.27,-1319,94438,-1%,-145446.0,,,,,NMG+A
173,,2020-11-18 17:21:04,2020-11-16,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,110.27,-358,40851,-1%,-39477.0,,,,,NMG+A
174,,2020-11-18 17:19:13,2020-11-16,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,110.27,-623,86447,-1%,-68698.0,,,,,NMG+A
175,,2020-11-17 17:37:24,2020-11-13,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,110.17,-1930,101003,-2%,-212628.0,,,,,NMG+A
176,,2020-11-17 17:36:34,2020-11-13,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,110.17,-1410,55397,-2%,-155340.0,,,,,NMG+A
177,,2020-11-17 17:35:22,2020-11-13,A,"Agilent Technologies, Inc.",Raha Samraat S.,SVP,F - Tax,110.17,-737,59135,-1%,-81195.0,,,,,NMG+A
178,,2020-11-17 17:34:04,2020-11-13,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,110.17,-14234,486265,-3%,-1568160.0,,,,,NMG+A
179,,2020-11-17 17:32:36,2020-11-13,A,"Agilent Technologies, Inc.",McMahon Robert W.,"SVP, CFO",F - Tax,110.17,-1427,47929,-3%,-157213.0,,,,,NMG+A
180,,2020-11-17 17:31:24,2020-11-13,A,"Agilent Technologies, Inc.",McDonnell Padraig,SVP,F - Tax,110.17,-235,15029,-2%,-25890.0,,,,,NMG+A
181,,2020-11-17 17:30:22,2020-11-13,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,110.17,-2071,95757,-2%,-228162.0,,,,,NMG+A
182,,2020-11-17 17:29:22,2020-11-13,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,110.17,-536,41209,-1%,-59051.0,,,,,NMG+A
183,,2020-11-17 17:27:55,2020-11-13,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,110.17,-1279,87070,-1%,-140907.0,,,,,NMG+A
184,,2020-11-12 13:31:34,2020-11-09,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale,116.16,-2222,56807,-4%,-258108.0,,,,,NMG+A
185,,2020-11-09 14:33:48,2020-11-05,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale,111.0,-1111,59029,-2%,-123321.0,,,,,NMG+A
186,M,2020-11-05 15:45:58,2020-11-03,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale,107.47,-2222,60140,-4%,-238787.0,,,,,NMG+A
187,M,2020-11-03 15:41:29,2020-10-30,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale,102.21,-4444,62362,-7%,-454210.0,,,,,NMG+A
188,,2020-10-30 15:50:50,2020-08-14,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",G - Gift,97.37,-629,41514,-1%,-61247.0,,,,,NMG+A
189,D,2020-10-30 15:48:50,2019-12-10,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",G - Gift,82.93,-2000,549662,0%,-165860.0,,,,,NMG+A
190,D,2020-10-30 15:48:50,2019-12-20,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",M - OptEx,26.19,24636,549662,+5%,645217.0,,,,,NMG+A
191,D,2020-10-30 15:48:50,2019-12-20,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",S - Sale+OE,85.0,-24636,549662,-4%,-2094060.0,,,,,NMG+A
192,D,2020-10-13 14:32:32,2020-10-09,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,M - OptEx,39.12,6485,97669,+7%,253693.0,,,,,NMG+A
193,D,2020-10-13 14:32:32,2020-10-09,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,S - Sale+OE,105.0,-6485,97669,-6%,-680925.0,,,,,NMG+A
194,D,2020-09-01 17:19:53,2020-08-31,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,M - OptEx,39.12,6485,97669,+7%,253693.0,,,,,NMG+A
195,D,2020-09-01 17:19:53,2020-08-31,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,S - Sale+OE,100.0,-6485,97669,-6%,-648500.0,,,,,NMG+A
196,D,2020-08-27 12:15:52,2020-08-25,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,40.8,6191,42143,+17%,252593.0,,,,,NMG+A
197,D,2020-08-27 12:15:52,2020-08-25,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,98.17,-6191,42143,-13%,-607752.0,,,,,NMG+A
198,,2020-08-05 18:36:18,2020-08-03,A,"Agilent Technologies, Inc.",McMahon Robert W.,"SVP, CFO",F - Tax,99.09,-2303,49356,-4%,-228204.0,,,,,NMG+A
199,,2020-08-05 18:33:45,2020-08-03,A,"Agilent Technologies, Inc.",Yamada Tadataka,Dir,A - Grant,93.91,212,58374,0%,19909.0,,,,,NMG+A
200,,2020-08-05 18:32:35,2020-08-03,A,"Agilent Technologies, Inc.",Scangos George A,Dir,A - Grant,93.91,177,28112,+1%,16622.0,,,,,NMG+A
201,,2020-08-05 18:31:45,2020-08-03,A,"Agilent Technologies, Inc.",Podolsky Daniel K,Dir,A - Grant,93.91,96,26126,0%,9015.0,,,,,NMG+A
202,,2020-08-05 18:30:41,2020-08-03,A,"Agilent Technologies, Inc.",Bishop Hans Edgar,Dir,A - Grant,93.91,177,14456,+1%,16622.0,,,,,NMG+A
203,D,2020-08-03 14:42:36,2020-07-30,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",M - OptEx,39.12,72716,502499,+17%,2844650.0,,,,,NMG+A
204,D,2020-08-03 14:42:36,2020-07-30,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",S - Sale+OE,95.76,-72716,502499,-13%,-6963575.0,,,,,NMG+A
205,A,2020-07-31 15:34:16,2020-06-04,A,"Agilent Technologies, Inc.",Fields Heidi,Dir,S - Sale,91.0,-10392,53639,-16%,-945662.0,,,,,NMG+A
206,,2020-07-01 12:07:49,2020-06-24,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",G - Gift,86.56,-2143,502499,0%,-185498.0,,,,,NMG+A
207,,2020-06-08 14:08:46,2020-06-04,A,"Agilent Technologies, Inc.",Fields Heidi,Dir,S - Sale,91.0,-10392,53509,-16%,-945662.0,,,,,NMG+A
208,D,2020-05-28 19:04:40,2020-05-27,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,40.8,3100,42143,+8%,126480.0,,,,,NMG+A
209,D,2020-05-28 19:04:40,2020-05-27,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,85.3,-4566,42143,-10%,-389499.0,,,,,NMG+A
210,,2020-05-28 19:03:04,2020-05-26,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,S - Sale,86.53,-8000,102806,-7%,-692240.0,,,,,NMG+A
211,D,2020-05-28 19:02:09,2020-05-26,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,M - OptEx,26.19,9033,97669,+10%,236574.0,,,,,NMG+A
212,D,2020-05-28 19:02:09,2020-05-26,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,S - Sale+OE,86.56,-9033,97669,-8%,-781896.0,,,,,NMG+A
213,,2020-05-20 19:08:47,2020-05-19,A,"Agilent Technologies, Inc.",McDonnell Padraig,SVP,A - Grant,81.97,2114,15264,+16%,173285.0,,,,,NMG+A
214,,2020-05-19 15:38:58,2020-05-15,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,81.59,-183,110806,0%,-14931.0,,,,,NMG+A
215,,2020-05-19 15:37:46,2020-05-15,A,"Agilent Technologies, Inc.",Raha Samraat S.,SVP,F - Tax,81.59,-1268,59715,-2%,-103456.0,,,,,NMG+A
216,,2020-05-19 15:36:22,2020-05-15,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",S - Sale,82.5,-6917,504642,-1%,-570653.0,,,,,NMG+A
217,,2020-05-11 13:42:02,2020-05-08,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",S - Sale,80.0,-18018,511559,-3%,-1441440.0,,,,,NMG+A
218,,2020-04-30 14:55:50,2020-04-29,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",S - Sale,78.72,-13603,529245,-3%,-1070774.0,,,,,NMG+A
219,,2020-04-28 16:58:25,2020-04-27,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",S - Sale,76.2,-8814,542848,-2%,-671583.0,,,,,NMG+A
220,,2020-04-21 19:49:21,2020-04-17,A,"Agilent Technologies, Inc.",Yamada Tadataka,Dir,A - Grant,73.01,4313,57977,+8%,314888.0,,,,,NMG+A
221,,2020-04-21 19:48:09,2020-04-17,A,"Agilent Technologies, Inc.",Wilson Dow R,Dir,A - Grant,73.01,3081,8856,+53%,224941.0,,,,,NMG+A
222,,2020-04-21 19:46:47,2020-04-17,A,"Agilent Technologies, Inc.",Scangos George A,Dir,A - Grant,73.01,4108,27887,+17%,299921.0,,,,,NMG+A
223,,2020-04-21 19:44:51,2020-04-17,A,"Agilent Technologies, Inc.",Rataj Sue H.,Dir,A - Grant,73.01,3081,19640,+19%,224941.0,,,,,NMG+A
224,,2020-04-21 19:42:52,2020-04-17,A,"Agilent Technologies, Inc.",Podolsky Daniel K,Dir,A - Grant,73.01,3645,25928,+16%,266118.0,,,,,NMG+A
225,,2020-04-21 19:40:57,2020-04-17,A,"Agilent Technologies, Inc.",Fields Heidi,Dir,A - Grant,73.01,3081,63901,+5%,224941.0,,,,,NMG+A
226,,2020-04-21 19:37:57,2020-04-17,A,"Agilent Technologies, Inc.",Koh Boon Hwee,Dir,A - Grant,73.01,3081,87974,+4%,224941.0,,,,,NMG+A
227,,2020-04-21 19:37:57,2020-04-17,A,"Agilent Technologies, Inc.",Koh Boon Hwee,Dir,F - Tax,73.01,-925,87974,-1%,-67533.0,,,,,NMG+A
228,,2020-04-21 19:34:29,2020-04-17,A,"Agilent Technologies, Inc.",Clark Paul N,Dir,A - Grant,73.01,3081,92705,+3%,224941.0,,,,,NMG+A
229,,2020-04-21 19:32:57,2020-04-17,A,"Agilent Technologies, Inc.",Bishop Hans Edgar,Dir,A - Grant,73.01,4108,14228,+41%,299921.0,,,,,NMG+A
230,,2020-04-21 19:31:16,2020-04-17,A,"Agilent Technologies, Inc.",Anand Mala,Dir,A - Grant,73.01,3081,5757,+115%,224941.0,,,,,NMG+A
231,,2020-03-04 14:09:56,2020-03-03,A,"Agilent Technologies, Inc.",Doak Mark,SVP,S - Sale,83.81,-3494,135678,-3%,-292832.0,,,,,NMG+A
232,,2020-03-03 13:48:33,2020-03-02,A,"Agilent Technologies, Inc.",Doak Mark,SVP,S - Sale,82.0,-2867,139172,-2%,-235094.0,,,,,NMG+A
233,,2020-02-27 13:58:57,2020-02-25,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",S - Sale,80.02,-1000,43421,-2%,-80024.0,,,,,NMG+A
234,,2020-01-23 18:32:50,2020-01-19,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,90.12,-443,66724,-1%,-39923.0,,,,,NMG+A
235,D,2020-01-22 11:27:16,2020-01-17,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,M - OptEx,26.19,9033,97497,+10%,236574.0,,,,,NMG+A
236,D,2020-01-22 11:27:16,2020-01-17,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,S - Sale+OE,90.0,-9033,97497,-8%,-812970.0,,,,,NMG+A
237,,2020-01-14 12:03:57,2020-01-10,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale,87.72,-5000,67167,-7%,-438600.0,,,,,NMG+A
238,,2020-01-02 14:40:34,2019-12-30,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale,85.34,-5000,72167,-6%,-426700.0,,,,,NMG+A
239,D,2019-12-20 16:38:53,2019-12-20,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",M - OptEx,40.8,3364,77167,+5%,137251.0,,,,,NMG+A
240,D,2019-12-20 16:38:53,2019-12-20,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale+OE,85.0,-3364,77167,-4%,-285940.0,,,,,NMG+A
241,D,2019-12-13 19:08:20,2019-11-18,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,77.94,-8104,551662,-1%,-631626.0,,,,,NMG+A
242,DM,2019-12-13 19:08:20,2019-11-25,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",M - OptEx,26.19,49272,551662,+10%,1290434.0,,,,,NMG+A
243,DM,2019-12-13 19:08:20,2019-11-25,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",S - Sale+OE,81.45,-49272,551662,-8%,-4013204.0,,,,,NMG+A
244,D,2019-12-13 19:06:50,2019-12-12,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,M - OptEx,27.19,7712,97497,+9%,209689.0,,,,,NMG+A
245,D,2019-12-13 19:06:50,2019-12-12,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,S - Sale+OE,84.0,-7712,97497,-7%,-647808.0,,,,,NMG+A
246,,2019-12-13 19:05:28,2019-12-12,A,"Agilent Technologies, Inc.",Doak Mark,SVP,S - Sale,84.5,-8016,142017,-5%,-677386.0,,,,,NMG+A
247,,2019-12-12 20:37:28,2019-12-11,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,S - Sale,82.85,-15000,97498,-13%,-1242690.0,,,,,NMG+A
248,D,2019-12-12 20:36:27,2019-12-10,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",M - OptEx,40.8,3364,77168,+5%,137251.0,,,,,NMG+A
249,D,2019-12-12 20:36:27,2019-12-10,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",S - Sale+OE,82.9,-3364,77168,-4%,-278876.0,,,,,NMG+A
250,AM,2019-12-12 20:31:03,2019-11-15,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,78.16,-1431,50515,-3%,-111841.0,,,,,NMG+A
251,,2019-12-12 20:28:02,2019-11-18,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,77.94,-1351,77749,-2%,-105297.0,,,,,NMG+A
252,,2019-12-12 20:26:26,2019-11-18,A,"Agilent Technologies, Inc.",Doak Mark,SVP,F - Tax,77.94,-1933,93979,-2%,-150658.0,,,,,NMG+A
253,AM,2019-12-12 20:24:33,2019-11-15,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,78.13,-1886,69962,-3%,-147345.0,,,,,NMG+A
254,AM,2019-12-12 20:21:51,2019-11-15,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,78.1,-730,31765,-2%,-57011.0,,,,,NMG+A
255,AM,2019-12-12 20:20:36,2019-11-15,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,78.11,-1174,61157,-2%,-91701.0,,,,,NMG+A
256,,2019-11-21 17:41:25,2019-11-19,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,A - Grant,79.29,41697,111684,+60%,3306155.0,,,,,NMG+A
257,,2019-11-21 17:41:25,2019-11-19,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,79.29,-712,111684,-1%,-56454.0,,,,,NMG+A
258,,2019-11-21 17:39:18,2019-11-19,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",A - Grant,79.29,27092,77611,+54%,2148125.0,,,,,NMG+A
259,,2019-11-21 17:39:18,2019-11-19,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,79.29,-439,77611,-1%,-34808.0,,,,,NMG+A
260,,2019-11-21 17:36:51,2019-11-19,A,"Agilent Technologies, Inc.",Raha Samraat S.,SVP,A - Grant,79.29,38817,60829,+176%,3077800.0,,,,,NMG+A
261,,2019-11-21 17:36:51,2019-11-19,A,"Agilent Technologies, Inc.",Raha Samraat S.,SVP,F - Tax,79.29,-700,60829,-1%,-55503.0,,,,,NMG+A
262,,2019-11-21 17:31:20,2019-11-19,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",A - Grant,79.29,223372,559767,+66%,17711166.0,,,,,NMG+A
263,,2019-11-21 17:31:20,2019-11-19,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,79.29,-3830,559767,-1%,-303681.0,,,,,NMG+A
264,,2019-11-21 17:22:35,2019-11-19,A,"Agilent Technologies, Inc.",McMahon Robert W.,"SVP, CFO",A - Grant,79.29,14122,51659,+38%,1119733.0,,,,,NMG+A
265,,2019-11-21 17:17:32,2019-11-19,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,A - Grant,79.29,35379,113849,+45%,2805201.0,,,,,NMG+A
266,,2019-11-21 17:17:32,2019-11-19,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,79.29,-630,113849,-1%,-49953.0,,,,,NMG+A
267,,2019-11-21 17:14:16,2019-11-19,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",A - Grant,79.29,12855,44733,+40%,1019273.0,,,,,NMG+A
268,,2019-11-21 17:14:16,2019-11-19,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,79.29,-233,44733,-1%,-18475.0,,,,,NMG+A
269,,2019-11-21 17:11:31,2019-11-19,A,"Agilent Technologies, Inc.",Doak Mark,SVP,A - Grant,79.29,57064,151966,+60%,4524605.0,,,,,NMG+A
270,,2019-11-21 17:11:31,2019-11-19,A,"Agilent Technologies, Inc.",Doak Mark,SVP,F - Tax,79.29,-1010,151966,-1%,-80083.0,,,,,NMG+A
271,,2019-11-21 17:09:01,2019-11-19,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,A - Grant,79.29,27092,88319,+44%,2148125.0,,,,,NMG+A
272,,2019-11-21 17:09:01,2019-11-19,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,79.29,-439,88319,0%,-34808.0,,,,,NMG+A
273,M,2019-11-19 20:11:11,2019-11-15,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,78.24,-1149,70699,-2%,-89903.0,,,,,NMG+A
274,M,2019-11-19 20:10:06,2019-11-15,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,78.25,-988,50958,-2%,-77314.0,,,,,NMG+A
275,,2019-11-19 20:08:47,2019-11-15,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,78.26,-8025,340225,-2%,-628037.0,,,,,NMG+A
276,,2019-11-19 20:07:55,2019-11-15,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,78.26,-1319,79100,-2%,-103225.0,,,,,NMG+A
277,M,2019-11-19 20:06:16,2019-11-15,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,78.24,-384,32111,-1%,-30044.0,,,,,NMG+A
278,D,2019-11-19 20:04:37,2019-11-15,A,"Agilent Technologies, Inc.",Doak Mark,SVP,F - Tax,78.26,-1953,95912,-2%,-152842.0,,,,,NMG+A
279,D,2019-11-19 20:04:37,2019-11-15,A,"Agilent Technologies, Inc.",Doak Mark,SVP,M - OptEx,21.53,6,95912,0%,129.0,,,,,NMG+A
280,M,2019-11-19 20:03:29,2019-11-15,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,78.24,-665,61666,-1%,-52029.0,,,,,NMG+A
281,,2019-11-18 18:56:53,2019-11-14,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,76.76,-839,71848,-1%,-64402.0,,,,,NMG+A
282,,2019-11-18 18:54:57,2019-11-14,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,76.76,-882,51946,-2%,-67702.0,,,,,NMG+A
283,,2019-11-18 18:52:42,2019-11-14,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,76.76,-6191,348250,-2%,-475221.0,,,,,NMG+A
284,,2019-11-18 18:50:16,2019-11-14,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,76.76,-932,80419,-1%,-71540.0,,,,,NMG+A
285,,2019-11-18 18:47:43,2019-11-14,A,"Agilent Technologies, Inc.",Gonsalves Rodney,"VP, Corporate Controller",F - Tax,76.76,-252,32495,-1%,-19344.0,,,,,NMG+A
286,,2019-11-18 18:44:58,2019-11-14,A,"Agilent Technologies, Inc.",Doak Mark,SVP,F - Tax,76.76,-1412,97859,-1%,-108385.0,,,,,NMG+A
287,,2019-11-18 18:42:51,2019-11-14,A,"Agilent Technologies, Inc.",Ancher-Jensen Henrik,SVP,F - Tax,76.76,-543,62331,-1%,-41681.0,,,,,NMG+A
288,A,2019-11-18 18:39:41,2019-11-13,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,77.16,-3815,52828,-7%,-294365.0,,,,,NMG+A
289,A,2019-11-18 18:20:41,2019-11-13,A,"Agilent Technologies, Inc.",Grau Dominique,SVP,F - Tax,77.16,-13483,81351,-14%,-1040348.0,,,,,NMG+A
290,A,2019-11-18 18:18:40,2019-11-13,A,"Agilent Technologies, Inc.",Doak Mark,SVP,F - Tax,77.16,-16145,99271,-14%,-1245748.0,,,,,NMG+A
291,,2019-11-15 19:49:18,2019-11-13,A,"Agilent Technologies, Inc.",Thaysen Jacob,SVP,F - Tax,77.16,-1283,72687,-2%,-98996.0,,,,,NMG+A
292,,2019-11-15 19:47:44,2019-11-13,A,"Agilent Technologies, Inc.",Tang Michael,"SVP, GC,, Sec.",F - Tax,77.16,-3471,53172,-6%,-267822.0,,,,,NMG+A
293,,2019-11-15 19:43:08,2019-11-13,A,"Agilent Technologies, Inc.",Raha Samraat S.,SVP,F - Tax,77.16,-737,22712,-3%,-56867.0,,,,,NMG+A
294,,2019-11-15 19:41:40,2019-11-13,A,"Agilent Technologies, Inc.",McMullen Michael R.,"CEO, Pres",F - Tax,77.16,-84873,354441,-19%,-6548801.0,,,,,NMG+A
295,,2019-11-15 19:40:10,2019-11-13,A,"Agilent Technologies, Inc.",McMahon Robert W.,"SVP, CFO",F - Tax,77.16,-1869,37537,-5%,-144212.0,,,,,NMG+A
